   5.5195813e-06   1.1376021e-04   1.4093289e-03   1.1847767e-02   6.9494324e-02   2.8049374e-01   7.3560393e-01   1.0755199e+00   4.2517830e-01  -6.9054352e-01
   4.0408653e-06   8.5955634e-05   1.1005307e-03   9.5799375e-03   5.8352057e-02   2.4573002e-01   6.7849593e-01   1.0697078e+00   5.4340816e-01  -6.2800120e-01
   2.9526635e-06   6.4810111e-05   8.5736340e-04   7.7252385e-03   4.8839401e-02   2.1441498e-01   6.2236374e-01   1.0533414e+00   6.5084499e-01  -5.4743812e-01
   2.1535028e-06   4.8766255e-05   6.6639075e-04   6.2132578e-03   4.0751038e-02   1.8637338e-01   5.6789174e-01   1.0278733e+00   7.4614524e-01  -4.5183110e-01
   1.5677936e-06   3.6620762e-05   5.1679899e-04   4.9844701e-03   3.3900483e-02   1.6140243e-01   5.1561948e-01   9.9475995e-01   8.2842302e-01  -3.4434449e-01
   1.1393675e-06   2.7446638e-05   3.9991674e-04   3.9888105e-03   2.8119953e-02   1.3928212e-01   4.6595440e-01   9.5542118e-01   8.9721439e-01  -2.2820339e-01
   8.2658854e-07   2.0531780e-05   3.0881504e-04   3.1843736e-03   2.3259774e-02   1.1978371e-01   4.1918590e-01   9.1120871e-01   9.5243286e-01  -1.0658199e-01
   5.9866530e-07   1.5330664e-05   2.3797601e-04   2.5362448e-03   1.9187463e-02   1.0267674e-01   3.7550002e-01   8.6338189e-01   9.9431944e-01   1.7490725e-02
   4.3287858e-07   1.1426492e-05   1.8301974e-04   2.0154595e-03   1.5786580e-02   8.7734426e-02   3.3499419e-01   8.1309080e-01   1.0233900e+00   1.4120717e-01
   3.1250222e-07   8.5016377e-06   1.4048054e-04   1.5980891e-03   1.2955457e-02   7.4737882e-02   2.9769151e-01   7.6136553e-01   1.0403820e+00   2.6203886e-01
   2.2524873e-07   6.3146539e-06   1.0762436e-04   1.2644426e-03   1.0605859e-02   6.3479110e-02   2.6355417e-01   7.0911092e-01   1.0462035e+00   3.7777660e-01
   1.6211031e-07   4.6824467e-06   8.2300646e-05   9.9837762e-04   8.6616445e-03   5.3763114e-02   2.3249582e-01   6.5710588e-01   1.0418845e+00   4.8655441e-01
   1.1649690e-07   3.4664984e-06   6.2822548e-05   7.8670799e-04   7.0574503e-03   4.5409176e-02   2.0439269e-01   6.0600629e-01   1.0285329e+00   5.8685884e-01
   8.3596785e-08   2.5622534e-06   4.7870532e-05   6.1869970e-04   5.7374469e-03   3.8251509e-02   1.7909350e-01   5.5635085e-01   1.0072958e+00   6.7752587e-01
   5.9903447e-08   1.8909655e-06   3.6415102e-05   4.8564361e-04   4.6541691e-03   3.2139381e-02   1.5642789e-01   5.0856900e-01   9.7932527e-01   7.5772741e-01
   4.2866329e-08   1.3934542e-06   2.7655083e-05   3.8049583e-04   3.7674408e-03   2.6936862e-02   1.3621374e-01   4.6299022e-01   9.4575040e-01   8.2694961e-01
